year,locality_id,id,ALAN_median,ALAN_sd
2020,L8132577,26612,1.265482239,0.565860061
2020,L10690923,28489,0.138632303,0.010629797
2020,L12697786,28491,0.124554477,0.023236647
2021,L9586276,28452,0.311151053,0.06186052
2021,L7146327,28426,0.184412238,0.048381451
2020,L2562754,26002,0.115027391,0.011444905
2021,L14721556,28500,0.10002059,0.004310732
2020,L9247725,26687,0.400920664,0.074814828
2020,L2699339,28127,0.532638567,0.14385617
2020,L12737748,28515,0.383827509,0.197803434
2020,L12724560,28516,0.206905821,0.016604594
2020,L11558567,28519,0.144215217,0.007442617
2021,L2553778,28520,0.135105282,0.007297038
2021,L3155417,25712,0.157194714,0.023779384
2021,L13400919,28530,1.467808701,2.536902026
2021,L2552891,27345,0.119031295,0.005493302
2020,L11572666,28531,4.221686491,4.668909733
2020,L11718352,28539,3.426073463,2.113627373
2020,L7825243,28542,16.8512741,6.391130974
2020,L11921974,28556,0.111252615,0.004106864
2020,L11979519,28566,0.226910706,0.047346223
2020,L12968888,28567,0.288502829,0.235485453
2020,L12401989,28576,6.207242961,4.929812433
2021,L14067700,28582,0.266521018,0.050065174
2020,L12036888,28586,5.500325588,2.958490148
2020,L12196112,28588,6.8329909109999996,4.088123292
2021,L13455141,28593,0.349887817,0.192361721
2020,L2554134,27959,0.317409433,0.0288327
2020,L5860469,28216,0.136648144,0.0130313
2021,L14790406,28613,0.673328185,0.172943137
2020,L12556705,28615,0.11838033,0.003761977
2020,L6038491,28618,1.321366396,0.470169182
2020,L2555736,28215,0.300468539,0.061545812
2021,L3143019,28096,10.87239715,10.49826391
2020,L12568246,28629,0.994800805,0.544083495
2020,L7024733,28383,0.285059364,0.044836119
2021,L13768207,28638,0.565579351,0.31832055
2020,L10858409,28330,0.12403878,0.003682444
2021,L13236149,28646,0.134234582,0.012040085
2021,L9519327,28647,0.11828078,0.025913126
2020,L3539563,28654,0.116874221,0.003979128
2020,L10939784,28656,0.959951471,1.168776164
2021,L2560172,28662,0.122450433,0.009665104
2021,L5860469,28216,0.136648144,0.0130313
2020,L11229682,28667,3.190973338,4.328198091
2021,L15407584,28670,2.057889095,1.023382861
2021,L2554070,26791,0.120521109,0.002729177
2021,L15683717,28672,0.203829759,0.007268044
2021,L15660754,28673,4.561424018,3.285298
2021,L9470695,27208,0.120053136,0.0120382
2021,L2555891,28674,0.993377528,1.232647947
2020,L9559242,28678,0.190777052,0.015722212
2020,L2558865,28506,1.391880315,0.900866788
2020,L2537796,28109,0.152588637,0.058724304
2021,L2539141,28253,0.106705055,0.005291348
2020,L2771587,28178,0.208883915,0.023717845
2021,L13981330,28683,0.116212619,0.003413988
2020,L3143019,28096,10.87239715,10.49826391
2021,L3009465,28684,0.159150397,0.019139412
2020,L4183416,28687,1.517579,1.269977867
2021,L2557538,28697,1.41341961,0.927082684
2020,L4186035,28108,10.59523299,9.789649885
2021,L4186035,28108,10.59523299,9.789649885
2020,L4078700,28056,0.121571917,0.005076841
2020,L11848107,28699,0.211232291,0.004204521
2020,L7715071,28707,0.462104881,0.291541049
2021,L966780,28035,10.06911212,7.000497883
2021,L2558481,28712,3.286380889,1.751142811
2020,L5482472,28250,0.313777532,0.231898918
2020,L6940236,28718,0.423895115,0.267218049
2020,L2554970,28729,0.116626631,0.010343355
2020,L10561441,28732,0.284979325,0.181623274
2020,L5689327,28733,0.206563224,0.037729073
2020,L2554398,28735,0.998019741,0.926230087
2020,L12431192,28737,0.124458543,0.008725774
2021,L2555736,28215,0.300468539,0.061545812
2020,L12585504,28747,0.148675307,0.037316222
2021,L2559742,28405,0.105485399,0.00475128
2020,L2560018,28757,0.189729752,0.066572116
2021,L2771587,28178,0.208883915,0.023717845
2021,L7504334,28758,5.597425722,3.574351253
2021,L15587719,28772,1.22267818,1.256635059
2021,L15327267,28773,0.108317836,0.004716987
2020,L12005902,28775,2.525962093,1.938576114
2021,L14567605,28785,0.187908771,0.021146873
2021,L14390671,28790,0.102913038,0.003530552
2020,L12992114,28801,0.326016644,0.353232026
2021,L13563594,28804,0.19488497,0.11908522
2021,L13417830,28805,0.207739803,0.015147702
2021,L3185687,28808,17.87895672,9.511685954
2020,L2553778,28520,0.135105282,0.007297038
2021,L15144007,28822,0.154988437,0.010736196
2021,L2554970,28729,0.116626631,0.010343355
2021,L2555479,28855,0.130320108,0.009814123
2021,L12831553,28860,0.131118802,0.006135597
2021,L15723474,28877,0.19903601,0.006680165
2021,L2537110,28886,0.121298068,0.00797044
2021,L5769634,28622,0.269793973,0.023238914
2020,L12509181,28945,0.132638912,0.023465986
2021,L3040887,28949,1.630434529,0.866312446
2021,L984116,28690,13.58891162,8.119157672
2021,L6063946,29013,0.642551009,0.456567922
2021,L14793014,29014,0.410724905,0.338089941
2020,L10507010,29015,0.21485988,0.043395995
2020,L5769634,28622,0.269793973,0.023238914
2021,L2540342,28861,0.326494386,0.186845078
2020,L9519327,28647,0.11828078,0.025913126
2020,L5741413,29029,0.124076487,0.005669704
2021,L2340377,28878,9.254718305,10.73102958
2021,L3489009,29037,0.911822621,0.882468378
2020,L3985865,29045,0.138346163,0.029440425
2020,L10956891,29052,0.206712848,0.015558201
2020,L11037233,29055,0.48435169,0.310855902
2021,L2536335,29067,1.590849015,1.386890164
2020,L1177488,28493,0.104387306,0.006576702
2020,L2559162,28975,8.399854654,4.714420121
2021,L3810764,29093,5.774100847,4.029776634
2020,L11679668,29095,17.87895672,9.511685954
2020,L11833889,29106,0.243385395,0.157023068
2021,L1400330,29108,0.169982278,0.015306532
2021,L1177488,28493,0.104387306,0.006576702
2020,L11895514,29112,0.108985641,0.00556419
2020,L2539055,28540,0.111744176,0.002737802
2020,L6063946,29013,0.642551009,0.456567922
2020,L7738064,28858,1.765330538,0.976654563
2020,L12082725,29134,0.430031123,0.200441785
2021,L14873121,29139,0.134927145,0.009212577
2020,L12194412,29144,0.124683961,0.005507258
2020,L2555819,29150,0.24142375,0.04622243
2020,L12312055,29151,3.762870187,3.245955119
2020,L12549629,29165,0.112096118,0.004692646
2020,L12614163,29166,0.135806773,0.021043485
2020,L12674414,29170,0.881974161,0.676823344
2020,L12880102,29183,0.330731539,0.084342986
2020,L12943058,29190,0.208030671,0.091018638
2021,L8753589,29198,0.232106005,0.057168743
2021,L13958640,29213,0.112678054,0.005087013
2020,L3185687,28808,17.87895672,9.511685954
2020,L3007785,29254,0.166948052,0.072479634
2020,L6260444,29023,0.345092114,0.118010304
2020,L2558481,28712,3.286380889,1.751142811
2020,L8481488,29180,7.343251207,5.47216851
2020,L2561835,28817,0.108661831,0.006534561
2020,L984116,28690,13.58891162,8.119157672
2021,L2555957,28850,3.395672791,2.465978883
2020,L10822858,29262,14.38072279,7.545780645
2020,L2557768,28935,4.532758086,4.479390664
2020,L2557538,28697,1.41341961,0.927082684
2021,L14102210,29269,0.1254728,0.006731739
2020,L11094548,29275,0.744243501,0.626654534
2020,L2540342,28861,0.326494386,0.186845078
2021,L3012118,29246,0.298755739,0.068779545
2020,L11329083,29282,0.113071837,0.005196311
2021,L15305153,29286,0.126274645,0.009785274
2020,L11904947,29296,0.201154265,0.041779297
2020,L11679818,29298,15.49466667,6.693999707
2020,L11834180,29308,2.344342832,1.832038664
2020,L6075082,29310,4.006066011,4.607689874
2020,L2704231,29316,0.804436891,0.582525276
2020,L12020821,29325,2.195873886,0.910271376
2021,L12258908,29334,0.25540959,0.032612409
2020,L1662270,28829,0.209806223,0.110421636
2020,L2535155,29136,0.132849917,0.00847299
2020,L12395731,29343,0.281813056,0.120892319
2020,L2340377,28878,9.254718305,10.73102958
2020,L12448844,29348,0.119472908,0.003724287
2020,L3009069,29353,0.441376413,0.288849226
2020,L13045679,29356,0.469635458,0.39580775
2020,L8898343,29360,0.706117923,0.324357089
2021,L14790877,29363,0.688073291,0.157917254
2020,L2557782,29365,12.2485825,7.336497624
2020,L2539141,28253,0.106705055,0.005291348
2020,L12764675,29367,1.470851526,1.094570939
2020,L2778996,29369,0.116215297,0.004520604
2020,L13091231,29370,0.204217652,0.143630565
2021,L8481488,29180,7.343251207,5.47216851
2021,L2704231,29316,0.804436891,0.582525276
2020,L1400330,29108,0.169982278,0.015306532
2020,L3149056,29281,8.358057433,3.393183275
2021,L14837363,29394,0.231437522,0.017005839
2020,L12463341,29397,0.104718472,0.004532332
2021,L2561835,28817,0.108661831,0.006534561
2020,L10416619,29403,1.308769929,0.836524006
2020,L7504334,28758,5.597425722,3.574351253
2021,L13888520,29408,1.500395561,1.079184601
2021,L2556763,29409,2.766051461,1.069828431
2020,L10513603,29410,0.133199518,0.019736389
2020,L10184961,29416,1.470835747,0.772714468
2021,L14795559,29417,0.438497268,0.11773641
2020,L2554908,28145,0.121713862,0.005289825
2020,L2555891,28674,0.993377528,1.232647947
2020,L7651360,29423,1.210301425,0.858174288
2020,L8669783,29426,2.19588307,1.576548932
2020,L11922369,29434,0.800058225,0.269488441
2021,L14149991,29439,0.103657785,0.003117842
2020,L9494283,28083,0.129005015,0.005055399
2020,L5108534,29453,0.878080213,0.251502507
2020,L10043719,28986,0.469838179,0.0631271
2020,L6518476,29459,0.108376833,0.005275358
2020,L7637337,28435,1.598959122,1.358883319
2020,L12636042,29462,0.17026546,0.014997597
2021,L2539219,28836,0.10477963,0.009645939
2021,L8364264,29466,3.938298157,1.844163615
2021,L15722131,29470,0.186959543,0.071582691
2020,L2536635,28296,0.487704157,0.360146322
2020,L12831553,28860,0.131118802,0.006135597
2020,L12115868,29483,0.153606522,0.009198157
2020,L4220845,29487,0.283913488,0.094793813
2021,L5689327,28733,0.206563224,0.037729073
2020,L12326176,29493,0.140069006,0.007505567
2021,L15216825,29497,0.130380988,0.00427235
2020,L12492055,29502,4.768179402,4.276359151
2020,L12550120,29505,0.102204671,0.003328908
2020,L12656440,29512,7.434888623,6.109676221
2020,L3735837,28017,1.224600628,0.477488869
2020,L13004849,29519,12.53750519,6.357868081
2020,L12608414,29522,9.265213564,3.883026838
2020,L12868134,29527,0.154703738,0.009102762
2020,L10267054,28468,0.475568149,0.056020284
2021,L13245947,29531,0.116331762,0.005738417
2021,L15084010,29537,0.112865894,0.003730903
2021,L10977889,29541,0.113604099,0.004050948
2021,L13483020,29542,0.110449742,0.008804096
2021,L4606088,29321,0.162104911,0.033073727
2021,L7825243,28542,16.8512741,6.391130974
2021,L15229263,29588,3.015940596,1.932205769
2021,L15233750,29591,2.657567883,3.442611061
2021,L4183416,28687,1.517579,1.269977867
2021,L9494283,28083,0.129005015,0.005055399
2021,L14405723,29597,0.172552148,0.005043477
2021,L2556069,29619,12.23381484,2.775585962
2021,L11800070,29634,0.2790691,0.048065783
2021,L2538026,29638,13.0104211,8.840442584
2021,L13437492,29669,0.169599836,0.044796887
2021,L12467622,29692,2.500181154,3.552696346
2021,L15724082,29699,3.418879866,2.951872403
2021,L11903654,29118,0.133805742,0.01312965
2020,L8928977,29740,0.10615246,0.009322988
2021,L10043719,28986,0.469838179,0.0631271
2021,L7337714,29750,0.121551594,0.009924512
2021,L14553951,29752,1.37800934,1.38891248
2020,L12583669,29768,0.743608213,0.699533042
2021,L2558865,28506,1.391880315,0.900866788
2021,L10543493,29780,1.364456776,0.948422498
2020,L11566257,29788,7.197070716,4.919551517
2020,L2559872,29644,0.16115345,0.017295001
2020,L3810764,29093,5.774100847,4.029776634
2020,L2536335,29067,1.590849015,1.386890164
2020,L12449195,29835,1.793172989,1.936408949
2020,L5245756,29838,1.633279762,2.187230186
2020,L6574439,29839,3.982798151,4.736573527
2020,L12503484,29843,0.107299316,0.006867502
2020,L12662834,29853,0.138813063,0.031361683
2021,L6042189,29858,0.931373817,0.344036834
2021,L1662270,28829,0.209806223,0.110421636
2020,L13100569,29861,0.106100513,0.005908458
2021,L12448844,29348,0.119472908,0.003724287
2021,L13004849,29519,12.53750519,6.357868081
2020,L12839814,29862,0.281816835,0.145222447
2020,L10868016,29865,2.569072403,1.974757686
2020,L2559668,28957,0.107847969,0.00474842
2021,L14953384,29871,11.65623246,7.058767714
2021,L1616446,28603,0.167404334,0.010426941
2021,L6940236,28718,0.423895115,0.267218049
2021,L2559872,29644,0.16115345,0.017295001
2020,L13768668,29888,0.104750152,0.0058365
2021,L1059917,28295,14.92684997,7.29608947
2021,L12880102,29183,0.330731539,0.084342986
2021,L3539563,28654,0.116874221,0.003979128
2021,L11579663,29913,4.003671995,3.44387052
2020,L13025513,29916,0.122378233,0.007584485
2021,L15314368,29921,0.172765311,0.005509119
2020,L11648685,29922,0.598119775,0.163849531
2020,L2539209,29249,0.105017697,0.00513991
2020,L2560320,29831,0.12108924,0.005654607
2020,L2460905,29626,0.121769205,0.006342639
2021,L14886493,29935,2.448763606,1.780639072
2020,L4936635,29637,0.111705468,0.00393361
2020,L12567702,29939,0.37907031,0.214806303
2020,L1364626,29940,0.106837782,0.002397253
2021,L15247270,29942,0.110568272,0.00603236
2021,L7749263,28852,0.104461017,0.003051192
2021,L15628811,29948,0.533262769,0.100676255
2021,L8928977,29740,0.10615246,0.009322988
2021,L2460905,29626,0.121769205,0.006342639
2021,L3007785,29254,0.166948052,0.072479634
2020,L2536737,29216,0.117475125,0.005005487
2021,L13498204,29972,0.112770867,0.003988491
2020,L10475097,29974,0.124088908,0.006540187
2021,L12585263,29980,1.130275939,1.300290817
2021,L1392267,28272,8.718921663,8.071788154
2020,L1392267,28272,8.718921663,8.071788154
2020,L3112419,29123,2.9616681,1.959933902
2020,L5103427,28418,0.109224964,0.005255531
2020,L4711361,28293,1.023356637,0.880512313
2021,L14248071,30005,0.877453454,0.768101049
2021,L15133546,30012,0.160835516,0.068952775
2021,L4931251,29747,0.165344513,0.018038678
2020,L11969396,30024,0.158031494,0.066072116
2021,L15290639,30025,1.611980884,0.92136728
2020,L2558352,28223,3.76253544,2.554133302
2020,L12202497,30026,0.106482341,0.006665015
2020,L12177757,30027,0.690751614,0.700758026
2020,L12418796,30038,6.353807174,2.384159017
2020,L12503478,30040,0.110419719,0.00595711
2021,L13101760,30051,2.878490916,1.229968028
2020,L11125727,30061,5.747104603,4.882713278
2020,L11235496,30067,0.879395029,0.474112462
2020,L2556022,28079,1.038781683,1.213280146
2020,L11401495,30069,0.12403878,0.003682444
2021,L8906292,30070,1.444464475,0.983282166
2021,L13970570,30073,3.706704761,3.398399004
2020,L12228009,30083,3.42218826,2.333880093
2021,L14377928,30089,0.108954622,0.00865016
2020,L12115886,30092,0.143445858,0.003130956
2020,L11681558,30096,14.28038842,5.602766939
2020,L10574541,29629,7.713919007,3.16237825
2020,L12025977,30115,1.281941582,0.885454761
2020,L11871022,30118,0.206905821,0.016604594
2020,L12841904,30120,1.250963358,1.211177677
2021,L14429845,30121,0.120188638,0.004159391
2021,L14185310,30123,0.27677929,0.147203119
2021,L2554908,28145,0.121713862,0.005289825
2021,L2539186,29706,0.635219109,0.683608601
2021,L2553925,28121,0.199236806,0.007444021
2021,L15339909,30172,2.425948684,2.420428994
2021,L4131467,29776,0.12599275,0.003318402
2020,L12981992,30203,0.370646969,0.05931007
2020,L12983957,30230,0.160830848,0.006682393
2021,L13767321,30248,0.107771126,0.00486291
2021,L2323641,28084,0.119473048,0.006619997
2020,L6042189,29858,0.931373817,0.344036834
2020,L11022919,29054,0.324146554,0.049234727
2020,L3852897,28918,0.101519008,0.00673989
2020,L8753589,29198,0.232106005,0.057168743
2020,L11457169,30349,0.13470816,0.003292499
2020,L4606088,29321,0.162104911,0.033073727
2020,L4508702,29115,4.248966661,3.316287897
2020,L11690589,30355,0.108273729,0.004253959
2020,L10824607,30361,0.25062692600000003,0.065740343
2020,L9882871,29841,1.106298416,0.695530481
2020,L10169518,30376,0.5302371,0.381590935
2021,L10868016,29865,2.569072403,1.974757686
2020,L12152246,30378,1.241592309,0.699281862
2020,L12366863,30386,1.841087627,0.949806971
2020,L3489009,29037,0.911822621,0.882468378
2021,L12492055,29502,4.768179402,4.276359151
2020,L12799079,30408,0.10273056,0.003595146
2020,L9106728,30294,0.153836292,0.023751726
2020,L8004470,29757,0.470020346,0.797241056
2020,L11863757,30410,0.216345067,0.073764605
2020,L3352942,28777,0.101906452,0.004378325
2020,L2540419,29222,0.11474852,0.015665142
2020,L4173880,30431,0.112857254,0.003549561
2020,L12239179,30434,1.670405565,1.991284424
2021,L11731359,30439,0.130472954,0.004821706
2021,L2554423,30112,0.137791779,0.004487558
2021,L13731676,30440,0.130039061,0.006168199
2020,L6462630,29227,0.529886603,0.335368249
2020,L12395766,30442,0.146480287,0.06763934
2021,L13605680,30443,0.46691843,0.095208932
2021,L2555819,29150,0.24142375,0.04622243
2021,L2557782,29365,12.2485825,7.336497624
2020,L12601446,30447,0.108169023,0.00459452
2021,L13758848,30448,0.383827509,0.197803434
2020,L12643918,30449,0.217660344,0.073418247
2020,L12734085,30450,7.234302231,7.012140696
2021,L14049617,30458,0.838989724,0.583671562
2020,L12894257,30462,0.106861173,0.003068372
2021,L2560320,29831,0.12108924,0.005654607
2021,L6260444,29023,0.345092114,0.118010304
2021,L2557768,28935,4.532758086,4.479390664
2020,L2538026,29638,13.0104211,8.840442584
2021,L2554255,30014,0.26251012,0.048123528
2020,L10482873,30494,4.555745463,4.495913515
2020,L9725034,30495,0.206568256,0.037717649
2021,L3352942,28777,0.101906452,0.004378325
2020,L10506528,30498,1.033531911,0.966360584
2020,L4066041,30499,1.235700143,1.688980359
2021,L2559162,28975,8.399854654,4.714420121
2021,L15281345,30507,0.338942055,0.079400388
2021,L13284474,30513,8.125730401,8.179824993
2021,L15587400,30519,0.160708806,0.009669148
2021,L15629965,30520,0.114057021,0.006269237
2020,L2313875,29265,0.114351412,0.005391484
2020,L11984410,30523,5.579195219,4.582703422
2020,L11973949,30525,0.119563454,0.006120537
2020,L12456411,30536,0.409438592,0.058710457
2020,L12556153,30537,0.113780157,0.004438683
2020,L13043950,30539,2.024172702,1.922902039
2020,L10851779,30542,0.128555286,0.005305731
2020,L11878964,30543,23.20963518,16.15267538
2021,L13246032,30554,0.243095826,0.108285364
2021,L14956505,30555,0.949744192,0.185473197
2021,L13461611,30564,0.146511027,0.041717337
2020,L11430337,30565,0.147222533,0.002522728
2020,L10396884,30581,2.403814611,3.5508621
2021,L15063374,30585,0.168425583,0.005889409
2020,L10906219,30590,0.103297245,0.006431088
2020,L10944692,30593,0.129914329,0.009816353
2021,L2554398,28735,0.998019741,0.926230087
2020,L11175959,30602,0.14891582,0.008788452
2020,L11298693,30609,5.15374018,4.119684215
2021,L15279183,30611,0.130459511,0.007765581
2020,L11400311,30614,8.59246367,6.782259935
2021,L15510802,30620,0.590624488,0.454562883
2020,L13491388,30626,2.3071361,1.362702886
2020,L12036398,30632,0.104225492,0.005556619
2020,L12075386,30635,0.120364803,0.003334197
2020,L2532532,30637,0.093345028,0.004637721
2020,L12300706,30641,0.132444113,0.004048151
2020,L12305550,30643,2.802791313,1.336687781
2020,L13099253,30663,0.109071427,0.003223919
2021,L13140487,30664,1.470851526,1.094570939
2021,L13222178,30668,0.456023908,0.454697678
2020,L12925882,30670,0.154934086,0.012200043
2021,L13513676,30676,0.139416558,0.005994498
2021,L13565523,30678,0.277264453,0.049964369
2021,L15524587,30721,1.674640523,0.807695232
2021,L2539053,28102,0.10443448600000001,0.005389417
2021,L14391157,30730,0.132848285,0.015439977
2021,L10906219,30590,0.103297245,0.006431088
2020,L10415311,30808,0.143910706,0.022442098
2020,L2539067,28640,0.105031476,0.004569854
2020,L3658608,28807,2.204421063,1.213988699
2020,L10992928,30830,0.895782774,0.758071389
2020,L10868900,30834,0.157257062,0.012868022
2020,L7979769,30840,0.284624367,0.042002542
2020,L3012118,29246,0.298755739,0.068779545
2020,L11316678,30847,0.350634,0.0830132
2020,L11367481,30853,0.758414058,0.178583707
2020,L11522556,30859,2.556615369,2.429508111
2020,L2554423,30112,0.137791779,0.004487558
2020,L1616446,28603,0.167404334,0.010426941
2020,L12158367,30868,0.168218563,0.059912259
2020,L4020122,30871,0.227618969,0.033874398
2020,L11904820,30873,0.430793718,0.108274597
2020,L12287874,30876,0.105901718,0.007246944
2020,L3040887,28949,1.630434529,0.866312446
2020,L12011629,30880,0.137744068,0.00597858
2020,L2539219,28836,0.10477963,0.009645939
2020,L12099365,30886,10.73857372,3.122331567
2020,L12467622,29692,2.500181154,3.552696346
2020,L12632748,30896,0.114512329,0.002524418
2020,L4211501,30696,0.118848879,0.004536627
2020,L8095854,30916,0.316886097,0.370904978
2020,L8482898,30920,0.327392745,0.278735531
2021,L13244851,30929,0.121068523,0.007881266
2020,L12733803,30935,0.665569498,0.397717894
2021,L2539055,28540,0.111744176,0.002737802
2021,L13385142,30936,0.191877324,0.027865449
2021,L13878716,30937,0.300732506,0.257803914
2021,L13045679,29356,0.469635458,0.39580775
2021,L3852897,28918,0.101519008,0.00673989
2021,L13898609,30952,0.383827509,0.197803434
2021,L8385473,29033,7.137100962,3.547501888
2021,L15339359,30977,0.107299316,0.006867502
2021,L2806749,28864,0.132339971,0.006626091
2021,L15703247,30982,9.07627046,5.354048995
2020,L10877422,30986,0.138854265,0.00529507
2021,L14268402,31000,0.289770673,0.317910241
2020,L14524351,31005,0.11791122,0.006231928
2020,L11760398,31009,4.975761588,3.773221117
2020,L11759845,31010,0.216127319,0.045397282
2020,L7985943,31012,0.081642568,0.00542531
2021,L14667312,31013,0.176475094,0.012559566
2020,L4001021,29148,0.123503388,0.00379626
2020,L11989350,31017,0.19875446,0.008408071
2020,L11968986,31018,0.140581102,0.002913136
2020,L11984477,31021,0.137704444,0.002007509
2020,L12031068,31022,0.124458543,0.008725774
2020,L12258908,29334,0.25540959,0.032612409
2021,L13102287,31045,0.122904067,0.003815665
2021,L13312988,31063,4.162973396,4.095829023
2021,L13342036,31065,0.111033265,0.004101216
2020,L2553925,28121,0.199236806,0.007444021
2020,L10941165,31068,0.111425675,0.006493315
2020,L11039150,31069,0.13600266,0.020828081
2021,L3112419,29123,2.9616681,1.959933902
2020,L2556069,29619,12.23381484,2.775585962
2021,L12395731,29343,0.281813056,0.120892319
2021,L14038848,31076,10.28743496,5.768687149
2021,L8335104,28343,9.209417931,7.033594088
2020,L11630956,31091,5.845651169,7.21335753
2021,L15484153,31109,0.105987335,0.007134365
2021,L15645964,31113,0.11698611,0.005924203
2020,L3219730,30283,0.136090013,0.003539624
2020,L12575815,31122,0.316012006,0.179109415
2020,L2540348,29771,0.326494386,0.186845078
2021,L2556891,31123,7.787583534,8.368830325
2020,L12642768,31127,0.237322306,0.024041136
2020,L12750431,31129,0.665217363,0.550836207
2020,L13059699,31132,0.208777852,0.120382678
2021,L4467938,31136,0.107248523,0.004382674
2020,L12876791,31143,1.85164775,1.574673919
2021,L13256464,31153,0.150617989,0.019355904
2021,L4931869,31166,1.275653569,0.855093785
2020,L4994399,31179,0.136648144,0.0130313
2021,L15669630,31213,0.119206015,0.004661542
2020,L12899417,31233,8.507758956,7.244119416
2020,L5177990,31247,0.133054876,0.005622433
2021,L3050371,31248,0.588181279,0.160406446
2020,L3921430,31257,1.560710488,1.571426547
2021,L2540950,31301,5.045211782,5.33899054
2021,L14724233,31318,1.014347565,0.480743832
2020,L2555479,28855,0.130320108,0.009814123
2020,L9668303,31339,0.285059364,0.044836119
2020,L8364264,29466,3.938298157,1.844163615
2020,L10685627,31445,0.193448905,0.015705012
2020,L10890044,31448,3.618783689,4.317614946
2020,L11107135,31456,0.374592408,0.578573825
2020,L11230121,31457,0.132568048,0.012148679
2021,L2540925,31211,0.235477803,0.02825312
2020,L12395817,31460,0.200880518,0.094470356
2021,L14581083,31461,0.123146125,0.005145482
2020,L11559676,31482,0.098749442,0.003715428
2020,L11886573,31509,0.159147389,0.042906893
2020,L12063317,31510,1.741925335,1.297584584
2020,L8404391,29168,0.798504516,0.534184318
2020,L2556891,31123,7.787583534,8.368830325
2020,L12058545,31526,0.131473138,0.004895443
2020,L12031186,31527,0.104342775,0.004620679
2021,L14170504,31528,0.272889523,0.204349151
2021,L2311577,31348,0.116796323,0.004465887
2020,L12180197,31534,0.099181824,0.010588566
2020,L12503481,31535,0.110315951,0.004878091
2020,L12401329,31539,0.174344088,0.04813294
2021,L5400169,31551,1.878190049,1.258033971
2020,L12549616,31553,0.123405613,0.006987007
2020,L2555474,31558,1.093221251,1.306332535
2020,L12784977,31565,8.03832112,5.698068026
2020,L12756238,31569,0.112587596,0.005975144
2020,L12821705,31574,0.12408151,0.003375895
2021,L13209487,31578,0.14307766,0.005261736
2021,L2559668,28957,0.107847969,0.00474842
2021,L10441462,31584,0.969551593,0.771147211
2021,L6733468,29041,0.243443139,0.163936297
2021,L13372014,31592,2.850661967,4.285056052
2021,L13839824,31596,0.119298954,0.010820986
2021,L15323575,31599,0.101564165,0.006625106
2021,L1517902,31238,0.261649591,0.083995338
2021,L14048115,31608,0.118549655,0.00605962
2021,L2559431,31361,0.244397505,0.082381603
2021,L12221047,31647,0.300517617,0.129399339
2021,L15196052,31648,0.120910842,0.004689433
2021,L2537454,28965,0.15958213,0.010599198
2021,L15328285,31656,0.111402484,0.013974624
2021,L15232008,31661,2.831511892,2.353077673
2021,L15662116,31669,0.116193606,0.003180616
2021,L15734328,31673,9.07627046,5.354048995
2021,L13533988,31687,6.963017103,5.233953664
2021,L2557074,31688,11.45853341,4.412052276
2021,L3153830,31298,8.785894203,8.565952082
2021,L2537829,31691,0.201867498,0.009866581
2021,L3005253,31710,11.2081359,8.074513966
2021,L2557948,31712,0.883268407,0.330311939
2021,L2557759,31713,6.554379023,6.272926358
2021,L2555499,31715,0.629048389,0.276726948
2021,L11017435,31722,0.11997238,0.0034684
2020,L8305326,31432,0.185776089,0.023218755
2020,L7244583,31729,2.873120871,1.307256783
2020,L2540925,31211,0.235477803,0.02825312
2020,L3803578,31525,0.096528598,0.005529636
2020,L3151360,31741,0.536333496,0.233168536
2020,L4467938,31136,0.107248523,0.004382674
2020,L6318865,31746,0.12117328,0.003644132
2020,L3242532,31375,0.136648144,0.0130313
2020,L10441462,31584,0.969551593,0.771147211
2020,L11329209,31778,0.108630294,0.004256407
2021,L13426756,31779,1.146299218,0.84242501
2020,L2038367,31266,0.11835082,0.008074148
2021,L14532830,31780,7.465481402,4.37220983
2020,L10666787,31781,0.288502829,0.235485453
2020,L2540950,31301,5.045211782,5.33899054
2020,L11448313,31784,0.155817295,0.007474594
2020,L3776872,31786,1.389607528,1.546070275
2020,L10870027,31793,0.122378233,0.007584485
2020,L6509858,31794,10.03710959,4.300755566
2020,L2696235,31498,0.269346417,0.012905631
2020,L4236942,31799,4.113025487,2.269567757
2020,L11801446,31801,0.153567055,0.004807087
2020,L4881399,31802,0.121340662,0.004764105
2020,L2311577,31348,0.116796323,0.004465887
2020,L11237096,31819,0.13211681,0.002442308
2020,L1477149,31165,0.267401829,0.098224636
2020,L3005253,31710,11.2081359,8.074513966
2020,L12299836,31832,0.418560826,0.048261947
2020,L12343214,31833,0.126278234,0.008323329
2020,L9518969,31843,0.119089331,0.024978253
2020,L2559431,31361,0.244397505,0.082381603
2020,L5400169,31551,1.878190049,1.258033971
2020,L12448355,31847,4.933415385,3.536197723
2020,L4131443,31848,3.251781583,2.230805409
2020,L1004969,31580,0.284077005,0.023805319
2020,L12405340,31852,0.140134187,0.0047834
2020,L2323572,31855,0.125762315,0.009851727
2020,L12047601,31858,1.560792589,0.702343904
2020,L11916050,31871,0.14806022,0.002924696
2021,L13442353,31878,0.19488497,0.11908522
2020,L4931869,31166,1.275653569,0.855093785
2020,L10755423,31881,0.438497268,0.11773641
2020,L4916325,31654,10.93224539,9.824934908
2020,L2552949,31885,0.118509056,0.010868488
2020,L12258680,31887,0.402773965,0.087825643
2020,L2553529,31888,0.114524007,0.015211331
2020,L12635699,31890,6.290852973,5.824129668
2020,L12005225,31892,6.220844631,2.937572887
